file,time,id,a,b
g80sh-baseline-0919.etl,2026-09-19 17:08:56.578639,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.578703,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.578707,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.578709,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.582245,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.582306,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.584834,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.584890,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.584917,10011,"5","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585039,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585045,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585054,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585289,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585358,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585550,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585685,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.585701,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.590140,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.590205,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.597018,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.597079,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.727900,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.728616,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.778435,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.778680,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.778708,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.778854,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.778858,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.779029,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.779125,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.779300,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.779971,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.780057,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.780641,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.780959,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.781029,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.781037,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.781143,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.781238,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.781242,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.782980,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.783065,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.784831,10011,"6","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.786445,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.786457,10011,"8","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.786458,10011,"7","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.786769,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.786771,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.787119,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.787140,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.787790,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.787876,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.792132,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.792941,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.796340,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.796456,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.796541,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.798366,10011,"6","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.799771,10011,"1","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.799783,10011,"8","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.799784,10011,"7","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.799860,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.800090,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.801932,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.802004,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.806705,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.807513,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.812085,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:56.812164,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314356,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314434,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314436,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314488,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314490,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314545,10011,"10","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314564,10011,"9","0"
g80sh-baseline-0919.etl,2026-09-19 17:08:57.314614,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.867194,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.867263,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.874459,10011,"4","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.874516,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.874594,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.874602,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.874608,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.879586,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:39.879650,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.206788,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.206805,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.216490,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.216595,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.216651,10011,"5","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218017,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218070,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218138,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218197,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218198,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218249,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218251,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218306,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218311,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.218367,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.219999,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.220055,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.220149,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.220805,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.221037,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.221196,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.222183,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.222268,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223037,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223129,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223131,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223190,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223192,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223242,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223248,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223302,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223634,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.223685,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.224052,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.224129,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.225602,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.225651,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.225748,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.225792,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.226480,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.227087,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.227185,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.228491,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.228560,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.233476,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.233564,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.233656,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.233904,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234017,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234679,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234733,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234827,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234915,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.234986,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.238846,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.238914,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.239000,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.239061,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.239082,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.239205,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.239208,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.240443,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.240513,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.245237,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.245259,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.245329,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.245984,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246054,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246198,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246210,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246231,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246272,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.246344,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.250926,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.251016,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.251979,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.252041,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.252122,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.252175,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.252618,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.252853,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253654,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253713,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253774,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253834,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253982,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253983,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.253988,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.254880,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.255073,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.256145,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.256229,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.256349,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.256422,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.257877,10011,"6","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.259441,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.259456,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.259458,10011,"8","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.259458,10011,"7","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.260152,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.260406,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262131,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262165,10011,"4","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262252,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262255,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262326,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262331,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.262334,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.266857,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.266910,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.272182,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.272240,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.272279,10011,"5","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273328,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273377,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273437,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273493,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273494,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273544,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273546,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273594,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273606,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.273657,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275064,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275067,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275103,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275153,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275196,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275204,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275351,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.275576,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.283469,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.283518,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.283547,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.283645,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.283649,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.286310,10011,"6","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.287709,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.287724,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.287726,10011,"8","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.287727,10011,"7","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.288119,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.288286,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.289911,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.289914,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.290040,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.290041,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.295465,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.295537,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.295629,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.295865,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.295928,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.303041,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.303107,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.303260,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.303346,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.461376,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.461437,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.462437,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.462963,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.465097,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.465168,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.470700,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.470805,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.584726,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.585681,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.585766,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.587400,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.587471,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666091,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666188,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666190,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666268,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666281,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666361,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666368,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.666420,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.938721,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:40.939354,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:42.235455,220,"HDAUDIO\FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_100A\7&4a72b29&0&0001","75"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:42.235461,222,"HDAUDIO\FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_100A\7&4a72b29&0&0001","75"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:42.235549,1010,"SWD\MMDEVAPI\{0.0.0.00000000}.{c5d3727e-415f-4ddd-9420-2e8ded181321}","1"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.174362,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.174489,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.175846,10011,"4","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.175881,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.175949,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.175953,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.175955,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.176323,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.176376,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.417127,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.417160,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.423278,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.423340,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.423386,10011,"5","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424147,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424184,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424507,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424550,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424552,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.424593,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.426293,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.426335,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.426370,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.426465,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.426466,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.427289,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.427442,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.427492,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.428196,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.429112,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.429177,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.430553,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.430608,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.430609,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.430649,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.431075,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.431114,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.431189,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.431239,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.432241,10011,"1","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.432316,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.432377,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.432599,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.432609,10011,"9","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.433166,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.433200,10011,"10","0"
g80sh-dxg-0919-1745-1.etl,2026-09-19 17:18:49.433240,10011,"1","0"
